KILOMETRAGE
21/12/2022|1.421000
22/12/2022|0.000000
23/12/2022|0.000000
3/1/2023|0.000000
4/1/2023|6.169478
5/1/2023|4.482506
6/1/2023|4.244398
9/1/2023|2.200000
10/1/2023|4.707529
12/1/2023|1.770000
13/1/2023|0.000000
16/1/2023|0.719000
18/1/2023|0.000000
19/1/2023|0.000000
23/1/2023|0.000000
24/1/2023|0.000000
